
Check Type,Current Price,SMA Short,SMA Long,RSI
HOLD,38277.690000,0.000000,1439.470439
HOLD,38865.940000,0.000000,1439.470439
HOLD,38713.880000,0.000000,1439.470439
HOLD,41791.100000,0.000000,1439.470439
HOLD,42434.880000,0.000000,1439.470439
BUY,41818.010000,0.034078,14.384704
SELL,39220.210000,0.0,1350.922512,-88.537927
HOLD,39156.440000,0.000000,1350.922512
BUY,38836.370000,0.034437,13.499225
HOLD,39020.470000,0.034437,13.499225
SELL,38793.480000,0.0,1349.425504,-1.487009
BUY,39085.990000,0.034179,13.484255
SELL,39229.990000,0.0,1354.327321,4.911817
BUY,38996.000000,0.034383,13.533273
SELL,39180.990000,0.0,1360.667759,6.350438
BUY,38741.120000,0.034771,13.596678
HOLD,38679.600000,0.034771,13.596678
SELL,38524.990000,0.0,1353.132738,-7.525021
HOLD,38845.110000,0.000000,1353.132738
BUY,38724.630000,0.034593,13.521327
HOLD,38777.340000,0.034593,13.521327
HOLD,38717.010000,0.034593,13.521327
HOLD,39567.830000,0.034593,13.521327
SELL,39456.680000,0.0,1378.436549,25.313811
HOLD,40818.210000,0.000000,1378.436549
HOLD,41015.940000,0.000000,1378.436549
BUY,40701.730000,0.033528,13.774365
HOLD,40798.560000,0.033528,13.774365
HOLD,40827.990000,0.033528,13.774365
SELL,40734.530000,0.0,1379.516271,1.089722
HOLD,41409.650000,0.000000,1379.516271
HOLD,41855.170000,0.000000,1379.516271
BUY,41677.550000,0.032769,13.785163
HOLD,41889.420000,0.032769,13.785163
SELL,42007.570000,0.0,1390.310613,10.804342
HOLD,41807.000000,0.000000,1390.310613
HOLD,41231.000000,0.000000,1390.310613
HOLD,40819.860000,0.000000,1390.310613
BUY,41232.920000,0.033381,13.893106
SELL,41180.550000,0.0,1388.542436,-1.758177
HOLD,42403.250000,0.000000,1388.542436
BUY,42780.920000,0.032132,13.875424
SELL,42588.590000,0.0,1382.342396,-6.190040
BUY,41892.160000,0.032668,13.813424
HOLD,42046.270000,0.032668,13.813424
SELL,42385.370000,0.0,1398.434414,16.102018
HOLD,43119.700000,0.000000,1398.434414
HOLD,42990.050000,0.000000,1398.434414
BUY,43949.010000,0.031501,13.974344
SELL,44159.820000,0.0,1405.055199,6.630785
BUY,44381.640000,0.031342,14.040552
HOLD,44313.160000,0.031342,14.040552
SELL,44551.900000,0.0,1410.371470,5.326271
HOLD,44276.830000,0.000000,1410.371470
HOLD,44713.120000,0.000000,1410.371470
HOLD,44666.340000,0.000000,1410.371470
BUY,44820.150000,0.031153,14.093715
HOLD,46810.500000,0.031153,14.093715
SELL,47260.540000,0.0,1486.376157,76.014687
HOLD,47709.000000,0.000000,1486.376157
BUY,47408.560000,0.031039,14.853762
SELL,47678.420000,0.0,1494.732331,8.366174
HOLD,47753.970000,0.000000,1494.732331
HOLD,47435.460000,0.000000,1494.732331
BUY,47207.760000,0.031346,14.937323
HOLD,47070.000000,0.031346,14.937323
HOLD,47020.010000,0.031346,14.937323
HOLD,47176.990000,0.031346,14.937323
HOLD,45760.760000,0.031346,14.937323
SELL,45135.890000,0.0,1429.767030,-64.955301
BUY,46341.420000,0.030544,14.287670
SELL,46894.920000,0.0,1446.653338,16.896307
HOLD,46589.070000,0.000000,1446.653338
HOLD,46402.770000,0.000000,1446.653338
HOLD,45846.000000,0.000000,1446.653338
BUY,46258.880000,0.030960,14.456533
SELL,46398.500000,0.0,1450.956009,4.312671
HOLD,46036.970000,0.000000,1450.956009
HOLD,46166.440000,0.000000,1450.956009
HOLD,45785.990000,0.000000,1450.956009
HOLD,46645.820000,0.000000,1450.956009
HOLD,46836.330000,0.000000,1450.956009
BUY,45671.500000,0.031452,14.499560
SELL,45335.340000,0.0,1440.363204,-10.582804
HOLD,44909.010000,0.000000,1440.363204
HOLD,43819.190000,0.000000,1440.363204
HOLD,43399.990000,0.000000,1440.363204
HOLD,43565.210000,0.000000,1440.363204
HOLD,43510.000000,0.000000,1440.363204
HOLD,43573.450000,0.000000,1440.363204
HOLD,43801.230000,0.000000,1440.363204
BUY,42150.000000,0.033831,14.393632
SELL,42481.090000,0.0,1451.544176,11.190972
HOLD,42351.100000,0.000000,1451.544176
HOLD,42687.750000,0.000000,1451.544176
BUY,42642.540000,0.033699,14.505442
SELL,42890.000000,0.0,1459.863433,8.329258
HOLD,42251.340000,0.000000,1459.863433
BUY,41416.220000,0.034896,14.588634
